points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment,player.id,player.firstname,player.lastname,team.id,team.name,team.nickname,team.code,team.logo,game.id
22,C,33,8,14,57.1,4,4,100.0,2,2,100.0,4,5,9,0,4,0,2,1,-5,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12863
6,C,20,2,10,20.0,1,2,50.0,1,4,25.0,2,2,4,1,1,0,1,3,-17,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12876
12,C,21,2,7,28.6,7,8,87.5,1,2,50.0,2,3,5,0,1,1,1,0,-15,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12886
18,C,25,5,9,55.6,7,7,100.0,1,4,25.0,1,5,6,0,2,0,1,2,+19,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12913
15,C,36,5,10,50.0,5,5,100.0,0,2,0,3,3,6,2,5,1,4,4,-2,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12925
24,C,29,9,11,81.8,4,4,100.0,2,4,50.0,1,6,7,0,4,1,1,4,+18,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12939
18,C,24,5,9,55.6,6,7,85.7,2,3,66.7,1,4,5,1,5,0,0,2,+4,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12957
24,C,26,8,12,66.7,7,7,100.0,1,2,50.0,0,6,6,0,5,0,3,3,+30,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12970
28,C,31,10,17,58.8,2,3,66.7,6,8,75.0,1,7,8,2,0,0,1,0,+17,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12989
13,C,28,3,5,60.0,7,7,100.0,0,2,0,1,3,4,0,5,0,0,2,-20,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13002
15,C,30,6,9,66.7,2,4,50.0,1,4,25.0,0,7,7,2,4,0,2,2,+15,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13014
27,C,22,10,14,71.4,5,5,100.0,2,3,66.7,2,3,5,3,0,1,1,1,+25,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13028
12,C,30,5,11,45.5,2,4,50.0,0,5,0,3,4,7,2,3,0,0,0,-11,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13041
16,C,35,7,13,53.8,1,2,50.0,1,3,33.3,2,6,8,1,2,0,2,0,-1,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13055
18,C,31,7,15,46.7,3,3,100.0,1,5,20.0,6,7,13,3,3,0,2,2,+6,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13068
12,C,26,5,9,55.6,2,3,66.7,0,3,0,2,5,7,4,2,2,3,2,+9,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13081
12,C,26,5,11,45.5,2,3,66.7,0,4,0,1,3,4,1,5,2,3,1,-5,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13098
12,C,17,4,8,50.0,3,4,75.0,1,2,50.0,1,3,4,0,5,0,2,0,-8,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13112
18,C,32,6,12,50.0,5,7,71.4,1,4,25.0,0,2,2,1,4,0,1,1,-8,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13131
29,C,34,10,17,58.8,3,3,100.0,6,10,60.0,2,10,12,1,3,0,1,5,+6,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13138
12,C,19,5,11,45.5,1,2,50.0,1,2,50.0,1,1,2,1,1,0,1,2,-25,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13152
22,C,37,8,18,44.4,6,7,85.7,0,5,0,0,6,6,1,3,1,2,0,-9,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13162
20,C,27,7,12,58.3,3,4,75.0,3,6,50.0,3,6,9,1,4,1,1,2,+21,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13175
5,C,18,2,6,33.3,1,1,100.0,0,2,0,0,3,3,2,2,0,2,0,-2,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13184
17,C,26,7,18,38.9,1,4,25.0,2,7,28.6,1,4,5,1,4,0,3,1,+7,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13218
5,C,24,2,6,33.3,1,3,33.3,0,0,0,0,4,4,1,5,1,1,0,-6,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13233
16,C,26,7,14,50.0,2,2,100.0,0,3,0,3,7,10,2,3,1,0,0,+16,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13255
21,C,29,8,16,50.0,3,4,75.0,2,6,33.3,0,3,3,2,6,1,1,2,0,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13267
15,C,23,5,12,41.7,3,6,50.0,2,5,40.0,0,7,7,1,3,0,1,1,-13,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13281
23,C,31,9,9,100.0,3,4,75.0,2,2,100.0,0,8,8,4,4,1,2,0,+5,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13303
22,C,31,8,13,61.5,5,5,100.0,1,5,20.0,0,5,5,1,1,2,1,2,+6,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13309
13,C,28,5,9,55.6,3,3,100.0,0,3,0,1,10,11,1,3,2,1,2,+4,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13341
33,C,30,10,15,66.7,11,12,91.7,2,7,28.6,2,6,8,1,2,0,4,0,+7,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13367
16,C,26,5,8,62.5,4,6,66.7,2,3,66.7,5,6,11,1,2,0,3,2,-18,,522,Myles,Turner,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13377
